Bacia;Campo;Estado;Contrato;Concessionária;Ind. Operadora;Percentual de Participação;Mês;Ano;Localização (Terra/Mar);Lâmina D'Água (m);°API;Data Início Produção;Data Descoberta;Área (Km²);Vol. Gás Disponível (Mm³);Produção de Petróleo (m³);Produção de Óleo (m³);Produção de Gás Total(Mm³);Produção de Gás Associado (Mm³);Produção de Gás Não Associado (Mm³);Produção de Condensado (m³);Produção de Água (m³);Vol. Gás Injetado para Armazenamento (Mm³);Vol. Queima de Gás (Mm³);Vol. Gás para Consumo (Mm³);Vol. Gás Royalties (Mm³);Vol. Circulação Gás Lift (Mm³);Vol. Gás Injetado Recup. Secundária (Mm³);Vol. Água Injetado Recup. Secundária (m³);Vol. Água Injetado Descarte (m³);Vol. Água Produzida Descartada (m³)
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;01;2001;MAR;172,00;0,00;31/12/1993;01/06/1992;192,85;0,00;9.597,00;9.597,00;2.148,00;2.148,00;0,00;0,00;1.964,10;0,00;1.870,00;218,00;60,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;11;2003;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;01;2005;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;04;2003;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;10;2004;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;10;2002;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;08;2001;MAR;172,00;0,00;31/12/1993;01/06/1992;192,85;0,00;14.072,00;14.072,00;3.616,00;3.616,00;0,00;0,00;11.769,40;0,00;3.355,00;201,00;60,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;08;2004;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;05;2006;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;07;2003;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;04;2006;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;08;2000;MAR;172,00;0,00;31/12/1993;01/06/1992;192,85;0,00;14.819,00;14.819,00;2.275,00;2.275,00;0,00;0,00;1.481,90;0,00;2.039,00;0,00;236,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;12;2003;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;07;2006;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;03;2005;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;07;2005;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;09;2004;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;11;2001;MAR;172,00;0,00;31/12/1993;01/06/1992;192,85;0,00;10.776,00;10.776,00;2.498,00;2.498,00;0,00;0,00;11.205,10;0,00;2.238,00;200,00;60,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;08;2005;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;07;2007;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;02;2008;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;12;2004;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;05;2003;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;06;2004;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;06;2001;MAR;172,00;0,00;31/12/1993;01/06/1992;192,85;0,00;13.378,00;13.378,00;3.795,00;3.795,00;0,00;0,00;9.403,40;0,00;3.650,00;85,00;60,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;02;2000;MAR;172,00;0,00;31/12/1993;01/06/1992;192,85;0,00;28.399,00;28.399,00;5.258,00;5.258,00;0,00;0,00;14.547,30;0,00;4.902,20;0,00;355,80;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;02;2001;MAR;172,00;0,00;31/12/1993;01/06/1992;192,85;0,00;7.977,00;7.977,00;1.602,00;1.602,00;0,00;0,00;1.632,20;0,00;1.376,00;166,00;60,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;04;2007;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;01;2003;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;03;2001;MAR;172,00;0,00;31/12/1993;01/06/1992;192,85;0,00;12.332,00;12.332,00;2.506,00;2.506,00;0,00;0,00;7.527,20;0,00;2.305,00;141,00;60,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;04;2002;MAR;172,00;0,00;31/12/1993;01/06/1992;192,85;0,00;6.725,00;6.725,00;991,00;991,00;0,00;0,00;585,10;0,00;901,00;30,00;60,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;03;2003;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;09;2000;MAR;172,00;0,00;31/12/1993;01/06/1992;192,85;0,00;13.582,00;13.582,00;2.687,00;2.687,00;0,00;0,00;1.358,20;0,00;2.354,00;120,00;213,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;11;2000;MAR;172,00;0,00;31/12/1993;01/06/1992;192,85;0,00;11.552,00;11.552,00;2.332,00;2.332,00;0,00;0,00;2.364,70;0,00;2.168,00;104,00;60,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;07;2001;MAR;172,00;0,00;31/12/1993;01/06/1992;192,85;0,00;15.505,00;15.505,00;4.466,00;4.466,00;0,00;0,00;12.151,60;0,00;4.213,00;193,00;60,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;12;2000;MAR;172,00;0,00;31/12/1993;01/06/1992;192,85;0,00;10.369,00;10.369,00;2.122,00;2.122,00;0,00;0,00;2.121,90;0,00;2.024,00;38,00;60,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;05;2001;MAR;172,00;0,00;31/12/1993;01/06/1992;192,85;0,00;20.896,00;20.896,00;5.751,00;5.751,00;0,00;0,00;17.565,00;0,00;5.672,00;19,00;60,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;01;2006;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;10;2003;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;11;2006;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;09;2001;MAR;172,00;0,00;31/12/1993;01/06/1992;192,85;0,00;13.007,00;13.007,00;3.185,00;3.185,00;0,00;0,00;11.386,60;0,00;2.948,00;177,00;60,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;10;2005;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;02;2004;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;12;2007;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;07;2000;MAR;172,00;0,00;31/12/1993;01/06/1992;192,85;0,00;23.066,00;23.066,00;4.325,00;4.325,00;0,00;0,00;12.012,90;0,00;4.069,00;0,00;256,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;07;2002;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;301,00;301,00;43,00;43,00;0,00;0,00;409,40;0,00;0,00;0,00;43,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;03;2002;MAR;172,00;0,00;31/12/1993;01/06/1992;192,85;0,00;1.247,00;1.247,00;207,00;207,00;0,00;0,00;688,10;0,00;90,00;57,00;60,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;06;2003;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;11;2005;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;04;2004;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;10;2000;MAR;172,00;0,00;31/12/1993;01/06/1992;192,85;0,00;12.705,00;12.705,00;2.562,00;2.562,00;0,00;0,00;2.889,80;0,00;2.102,00;256,00;204,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;11;2004;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;01;2007;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;09;2005;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;12;2001;MAR;172,00;0,00;31/12/1993;01/06/1992;192,85;0,00;10.092,00;10.092,00;2.227,00;2.227,00;0,00;0,00;10.833,30;0,00;2.022,00;145,00;60,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;02;2005;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;06;2006;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;03;2006;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;10;2006;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;04;2001;MAR;172,00;0,00;31/12/1993;01/06/1992;192,85;0,00;14.841,00;14.841,00;3.510,00;3.510,00;0,00;0,00;14.584,50;0,00;3.314,00;136,00;60,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;01;2004;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;02;2006;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;01;2002;MAR;172,00;0,00;31/12/1993;01/06/1992;192,85;0,00;9.191,00;9.191,00;2.033,00;2.033,00;0,00;0,00;9.926,70;0,00;1.791,00;182,00;60,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;02;2007;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;01;2000;MAR;172,00;0,00;31/12/1993;01/06/1992;192,85;0,00;24.234,00;24.234,00;4.508,00;4.508,00;0,00;0,00;12.440,20;0,00;4.086,20;0,00;421,80;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;02;2002;MAR;172,00;0,00;31/12/1993;01/06/1992;192,85;0,00;3.862,00;3.862,00;699,00;699,00;0,00;0,00;2.120,80;0,00;608,00;31,00;60,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;11;2007;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;09;2006;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;06;2007;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;06;2002;MAR;172,00;0,00;31/12/1993;01/06/1992;192,85;0,00;8.668,00;8.668,00;1.553,00;1.553,00;0,00;0,00;1.519,60;0,00;1.452,00;41,00;60,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;03;2007;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;03;2000;MAR;172,00;0,00;31/12/1993;01/06/1992;192,85;0,00;29.485,00;29.485,00;5.092,00;5.092,00;0,00;0,00;13.842,90;0,00;4.771,60;0,00;320,40;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;02;2003;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;12;2005;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;05;2005;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;08;2002;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;07;2004;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;05;2007;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;10;2007;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;12;2006;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;04;2000;MAR;172,00;0,00;31/12/1993;01/06/1992;192,85;0,00;31.085,00;31.085,00;5.565,00;5.565,00;0,00;0,00;15.508,70;0,00;5.253,00;0,00;312,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;09;2003;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;11;2002;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;05;2002;MAR;172,00;0,00;31/12/1993;01/06/1992;192,85;0,00;25.536,00;25.536,00;3.861,00;3.861,00;0,00;0,00;246,60;0,00;3.607,00;194,00;60,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;03;2004;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;08;2003;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;09;2007;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;08;2007;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;12;2002;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
Santos;CARAVELA;Paraná;'480000038659704';Petróleo Brasileiro S.A.;SIM;100,00;08;2006;MAR;172,00;40,00;31/12/1993;01/06/1992;192,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;CORAL;Paraná;'480000039249763';Petróleo Brasileiro S.A.;SIM;35,00;05;2007;MAR;180,00;39,50;03/02/2003;04/09/1990;43,92;0,00;27.663,00;27.663,00;4.186,00;4.186,00;0,00;0,00;5.655,46;0,00;3.901,00;285,00;0,00;0,00;0,00;0,00;0,00;5.655,50
Santos;CORAL;Paraná;'480000039249763';Petróleo Brasileiro S.A.;SIM;35,00;01;2010;MAR;180,00;39,50;03/02/2003;04/09/1990;43,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
